STATE,DISTRICT,QUARTER,LEVEL
MP,Dewas,2017-01-01,9.212857143
MP,Dewas,2017-04-01,13.05857143
MP,Dewas,2017-07-01,8.475
MP,Dewas,2017-10-01,9.232142857
MP,Dewas,2018-01-01,11.70607143
MP,Dewas,2018-04-01,7.17
MP,Dewas,2018-07-01,8.212857143
MP,Dewas,2018-10-01,4.5125
MP,Dhar,1996-01-01,8.302
MP,Dhar,1996-04-01,10.9244
MP,Dhar,1996-07-01,4.3552
MP,Dhar,1996-10-01,5.9412
MP,Dhar,1997-01-01,7.4092
MP,Dhar,1997-04-01,10.0356
MP,Dhar,1997-07-01,3.6812
MP,Dhar,1997-10-01,5.9468
MP,Dhar,1998-01-01,6.76
MP,Dhar,1998-04-01,9.001071429
MP,Dhar,1998-07-01,7.182142857
MP,Dhar,1998-10-01,5.679642857
MP,Dhar,1999-01-01,8.433030303
MP,Dhar,1999-04-01,10.68787879
MP,Dhar,1999-07-01,6.437878788
MP,Dhar,1999-10-01,5.805757576
MP,Dhar,2000-01-01,10.45029412
MP,Dhar,2000-04-01,12.56382353
MP,Dhar,2000-07-01,7.806176471
MP,Dhar,2000-10-01,8.560588235
MP,Dhar,2001-01-01,11.2830303
MP,Dhar,2001-04-01,10.88636364
MP,Dhar,2001-07-01,10.47484848
MP,Dhar,2001-10-01,11.34090909
MP,Dhar,2002-01-01,12.5215625
MP,Dhar,2002-04-01,12.65375
MP,Dhar,2002-07-01,8.9753125
MP,Dhar,2002-10-01,10.575
MP,Dhar,2003-01-01,9.374375
MP,Dhar,2003-04-01,11.196875
MP,Dhar,2003-07-01,8.649103125
MP,Dhar,2003-10-01,7.315625
MP,Dhar,2004-01-01,9.423333333
MP,Dhar,2004-04-01,14.3330697
MP,Dhar,2004-07-01,6.183636364
MP,Dhar,2004-10-01,8.178181818
MP,Dhar,2005-01-01,9.7284375
MP,Dhar,2005-04-01,13.13004063
MP,Dhar,2005-07-01,7.6465625
MP,Dhar,2005-10-01,9.130625
MP,Dhar,2006-01-01,10.38733333
MP,Dhar,2006-04-01,13.23666667
MP,Dhar,2006-07-01,6.327333333
MP,Dhar,2006-10-01,6.633666667
MP,Dhar,2007-01-01,8.999
MP,Dhar,2007-04-01,12.25133333
MP,Dhar,2007-07-01,6.119666667
MP,Dhar,2007-10-01,7.774333333
MP,Dhar,2008-01-01,9.210689655
MP,Dhar,2008-04-01,10.40827586
MP,Dhar,2008-07-01,7.573793103
MP,Dhar,2008-10-01,8.34137931
MP,Dhar,2009-01-01,11.04793103
MP,Dhar,2009-04-01,13.64689655
MP,Dhar,2009-07-01,5.940344828
MP,Dhar,2009-10-01,6.126551724
MP,Dhar,2010-01-01,9.661034483
MP,Dhar,2010-04-01,8.454137931
MP,Dhar,2010-07-01,5.463103448
MP,Dhar,2010-10-01,5.796551724
MP,Dhar,2011-01-01,8.129655172
MP,Dhar,2011-04-01,13.17137931
MP,Dhar,2011-07-01,6.151724138
MP,Dhar,2011-10-01,7.14862069
MP,Dhar,2012-01-01,7.4625
MP,Dhar,2012-04-01,10.019
MP,Dhar,2012-07-01,3.95
MP,Dhar,2012-10-01,8.276
MP,Dhar,2013-01-01,8.693666667
MP,Dhar,2013-04-01,11.24322222
MP,Dhar,2013-07-01,4.224222222
MP,Dhar,2013-10-01,6.240444444
MP,Dhar,2014-01-01,8.08673913
MP,Dhar,2014-04-01,10.73195652
MP,Dhar,2014-07-01,5.973478261
MP,Dhar,2014-10-01,7.07326087
MP,Dhar,2015-01-01,9.213695652
MP,Dhar,2015-04-01,11.68913043
MP,Dhar,2015-07-01,5.826956522
MP,Dhar,2015-10-01,8.054347826
MP,Dhar,2016-01-01,9.86
MP,Dhar,2016-04-01,9.423478261
MP,Dhar,2016-07-01,5.141956522
MP,Dhar,2016-10-01,6.655652174
MP,Dhar,2017-01-01,8.008888889
MP,Dhar,2017-04-01,11.47111111
MP,Dhar,2017-07-01,7.117777778
MP,Dhar,2017-10-01,7.663555556
MP,Dhar,2018-01-01,9.277608696
MP,Dhar,2018-04-01,7.159782609
MP,Dhar,2018-07-01,7.166956522
MP,Dhar,2018-10-01,4.41
MP,Dindori,1996-01-01,3.334
MP,Dindori,1996-04-01,4.957
MP,Dindori,1996-07-01,2.194
MP,Dindori,1996-10-01,3.044
MP,Dindori,1997-01-01,2.944
MP,Dindori,1997-04-01,5.463
MP,Dindori,1997-07-01,2.765
MP,Dindori,1997-10-01,1.946
MP,Dindori,1998-01-01,2.968333333
MP,Dindori,1998-04-01,4.908333333
MP,Dindori,1998-07-01,2.120833333
MP,Dindori,1998-10-01,9.879166667
MP,Dindori,1999-01-01,3.438
MP,Dindori,1999-04-01,5.193
MP,Dindori,1999-07-01,1.39
MP,Dindori,1999-10-01,2.896
MP,Dindori,2000-01-01,3.775454545
MP,Dindori,2000-04-01,5.513636364
MP,Dindori,2000-07-01,2.453636364
MP,Dindori,2000-10-01,5.028181818
MP,Dindori,2001-01-01,5.426363636
MP,Dindori,2001-04-01,5.383636364
MP,Dindori,2001-07-01,3.189090909
MP,Dindori,2001-10-01,4.704545455
MP,Dindori,2002-01-01,5.44
MP,Dindori,2002-04-01,6.699090909
MP,Dindori,2002-07-01,1.226363636
MP,Dindori,2002-10-01,4.069090909
MP,Dindori,2003-01-01,5.417272727
MP,Dindori,2003-04-01,5.833636364
MP,Dindori,2003-07-01,3.325454545
MP,Dindori,2003-10-01,5.088181818
MP,Dindori,2004-01-01,5.827272727
MP,Dindori,2004-04-01,7.801818182
MP,Dindori,2004-07-01,1.94
MP,Dindori,2004-10-01,5.835454545
MP,Dindori,2005-01-01,6.869090909
MP,Dindori,2005-04-01,8.170909091
MP,Dindori,2005-07-01,3.968181818
MP,Dindori,2005-10-01,5.328181818
MP,Dindori,2006-01-01,6.185454545
MP,Dindori,2006-04-01,8.39
MP,Dindori,2006-07-01,4.701818182
MP,Dindori,2006-10-01,5.670909091
MP,Dindori,2007-01-01,6.719090909
MP,Dindori,2007-04-01,5.469090909
MP,Dindori,2007-07-01,1.901818182
MP,Dindori,2007-10-01,3.548181818
MP,Dindori,2008-01-01,3.797
MP,Dindori,2008-04-01,5.521
MP,Dindori,2008-07-01,1.954
MP,Dindori,2008-10-01,3.228
MP,Dindori,2009-01-01,3.488
MP,Dindori,2009-04-01,4.974
MP,Dindori,2009-07-01,2.384
MP,Dindori,2009-10-01,3.405
MP,Dindori,2010-01-01,3.788
MP,Dindori,2010-04-01,5.645
MP,Dindori,2010-07-01,2.326
MP,Dindori,2010-10-01,2.01
MP,Dindori,2011-01-01,3.291
MP,Dindori,2011-04-01,6.352
MP,Dindori,2011-07-01,1.983
MP,Dindori,2011-10-01,2.735
MP,Dindori,2012-01-01,4.326153846
MP,Dindori,2012-04-01,5.804615385
MP,Dindori,2012-07-01,3.95
MP,Dindori,2012-10-01,3.029230769
MP,Dindori,2013-01-01,4.044666667
MP,Dindori,2013-04-01,5.8424286
MP,Dindori,2013-07-01,1.877333333
MP,Dindori,2013-10-01,3.184666667
MP,Dindori,2014-01-01,3.7921875
MP,Dindori,2014-04-01,5.3584375
MP,Dindori,2014-07-01,2.46375
MP,Dindori,2014-10-01,3.464375
MP,Dindori,2015-01-01,3.68625
MP,Dindori,2015-04-01,5.17375
MP,Dindori,2015-07-01,2.93625
MP,Dindori,2015-10-01,3.254375
MP,Dindori,2016-01-01,4.0675
MP,Dindori,2016-04-01,6.61375
MP,Dindori,2016-07-01,2.215625
MP,Dindori,2016-10-01,3.6625
MP,Dindori,2017-01-01,4.58625
MP,Dindori,2017-04-01,5.869375
MP,Dindori,2017-07-01,2.349375
MP,Dindori,2017-10-01,3.661875
MP,Dindori,2018-01-01,4.6625
MP,Dindori,2018-04-01,7.17
MP,Dindori,2018-07-01,2.0825
MP,Dindori,2018-10-01,4.41
MP,East Nimar,1996-01-01,6.630526316
MP,East Nimar,1996-04-01,8.858947368
MP,East Nimar,1996-07-01,3.196842105
MP,East Nimar,1996-10-01,4.571578947
MP,East Nimar,1997-01-01,6.18
MP,East Nimar,1997-04-01,8.042105263
MP,East Nimar,1997-07-01,1.771052632
MP,East Nimar,1997-10-01,4.457368421
MP,East Nimar,1998-01-01,4.867916667
MP,East Nimar,1998-04-01,7.516666667
MP,East Nimar,1998-07-01,5.04125
MP,East Nimar,1998-10-01,4.636666667
MP,East Nimar,1999-01-01,8.43375
MP,East Nimar,1999-04-01,10.16208333
MP,East Nimar,1999-07-01,3.333333333
MP,East Nimar,1999-10-01,5.488333333
MP,East Nimar,2000-01-01,7.969583333
MP,East Nimar,2000-04-01,10.85416667
MP,East Nimar,2000-07-01,5.564166667
MP,East Nimar,2000-10-01,9.22625
MP,East Nimar,2001-01-01,9.465416667
MP,East Nimar,2001-04-01,12.16166667
MP,East Nimar,2001-07-01,6.398333333
MP,East Nimar,2001-10-01,8.702916667
MP,East Nimar,2002-01-01,11.01304348
MP,East Nimar,2002-04-01,12.62304348
MP,East Nimar,2002-07-01,6.389565217
MP,East Nimar,2002-10-01,7.03173913
MP,East Nimar,2003-01-01,7.79047619
MP,East Nimar,2003-04-01,11.79904762
MP,East Nimar,2003-07-01,5.812380952
MP,East Nimar,2003-10-01,5.318095238
MP,East Nimar,2004-01-01,7.764285714
MP,East Nimar,2004-04-01,11.25285714
MP,East Nimar,2004-07-01,2.953333333
MP,East Nimar,2004-10-01,6.397142857
MP,East Nimar,2005-01-01,8.2815
MP,East Nimar,2005-04-01,11.4765
MP,East Nimar,2005-07-01,3.694
MP,East Nimar,2005-10-01,5.691
MP,East Nimar,2006-01-01,8.642777778
MP,East Nimar,2006-04-01,9.672222222
MP,East Nimar,2006-07-01,2.213333333
MP,East Nimar,2006-10-01,4.421666667
MP,East Nimar,2007-01-01,5.777368421
MP,East Nimar,2007-04-01,10.20842105
MP,East Nimar,2007-07-01,2.006842105
MP,East Nimar,2007-10-01,5.028421053
MP,East Nimar,2008-01-01,6.317777778
MP,East Nimar,2008-04-01,11.22
MP,East Nimar,2008-07-01,4.355555556
MP,East Nimar,2008-10-01,4.611111111
MP,East Nimar,2009-01-01,9.247058824
MP,East Nimar,2009-04-01,8.588235294
MP,East Nimar,2009-07-01,4.104705882
MP,East Nimar,2009-10-01,3.954705882
MP,East Nimar,2010-01-01,5.203529412
MP,East Nimar,2010-04-01,8.018823529
MP,East Nimar,2010-07-01,2.185294118
MP,East Nimar,2010-10-01,4.300588235
MP,East Nimar,2011-01-01,7.287777778
MP,East Nimar,2011-04-01,8.344444444
MP,East Nimar,2011-07-01,2.373333333
MP,East Nimar,2011-10-01,5.950555556
MP,East Nimar,2012-01-01,7.051
MP,East Nimar,2012-04-01,10.7115
MP,East Nimar,2012-07-01,3.95
MP,East Nimar,2012-10-01,4.1875
MP,East Nimar,2013-01-01,6.264583333
MP,East Nimar,2013-04-01,8.550277792
MP,East Nimar,2013-07-01,1.836845238
MP,East Nimar,2013-10-01,4.482430542
MP,East Nimar,2014-01-01,5.592333333
MP,East Nimar,2014-04-01,7.352333333
MP,East Nimar,2014-07-01,3.117666667
MP,East Nimar,2014-10-01,4.595
MP,East Nimar,2015-01-01,5.665483871
MP,East Nimar,2015-04-01,7.303225806
MP,East Nimar,2015-07-01,3.95483871
MP,East Nimar,2015-10-01,5.119677419
MP,East Nimar,2016-01-01,6.317419355
MP,East Nimar,2016-04-01,7.88483871
MP,East Nimar,2016-07-01,3.430645161
MP,East Nimar,2016-10-01,4.62483871
MP,East Nimar,2017-01-01,7.380967742
MP,East Nimar,2017-04-01,8.445806452
MP,East Nimar,2017-07-01,4.536129032
MP,East Nimar,2017-10-01,5.071290323
MP,East Nimar,2018-01-01,6.87483871
MP,East Nimar,2018-04-01,7.17
MP,East Nimar,2018-07-01,3.861290323
MP,East Nimar,2018-10-01,4.41
MP,Guna,1996-01-01,6.545555556
MP,Guna,1996-04-01,8.326111111
MP,Guna,1996-07-01,1.94
MP,Guna,1996-10-01,4.967222222
MP,Guna,1997-01-01,6.437777778
MP,Guna,1997-04-01,9.008888889
MP,Guna,1997-07-01,5.232222222
MP,Guna,1997-10-01,4.603888889
MP,Guna,1998-01-01,4.437222222
MP,Guna,1998-04-01,7.859444444
MP,Guna,1998-07-01,4.952777778
MP,Guna,1998-10-01,5.260555556
MP,Guna,1999-01-01,6.569444444
MP,Guna,1999-04-01,8.771666667
MP,Guna,1999-07-01,3.401111111
MP,Guna,1999-10-01,4.836666667
MP,Guna,2000-01-01,7.419090909
MP,Guna,2000-04-01,13.07636364
MP,Guna,2000-07-01,6.778636364
MP,Guna,2000-10-01,10.56409091
MP,Guna,2001-01-01,11.7426087
MP,Guna,2001-04-01,13.0073913
MP,Guna,2001-07-01,4.83826087
MP,Guna,2001-10-01,7.9
MP,Guna,2002-01-01,8.442608696
MP,Guna,2002-04-01,9.701304348
MP,Guna,2002-07-01,10.70521739
MP,Guna,2002-10-01,7.624347826
MP,Guna,2003-01-01,10.41380952
MP,Guna,2003-04-01,9.777142857
MP,Guna,2003-07-01,11.35190476
MP,Guna,2003-10-01,10.68047619
MP,Guna,2004-01-01,11.27681818
MP,Guna,2004-04-01,16.6583
MP,Guna,2004-07-01,6.223181818
MP,Guna,2004-10-01,10.74181818
MP,Guna,2005-01-01,13.22590909
MP,Guna,2005-04-01,11.69863636
MP,Guna,2005-07-01,10.61545455
MP,Guna,2005-10-01,11.41181818
MP,Guna,2006-01-01,9.419047619
MP,Guna,2006-04-01,10.83761905
MP,Guna,2006-07-01,6.676190476
MP,Guna,2006-10-01,8.387619048
MP,Guna,2007-01-01,9.265714286
MP,Guna,2007-04-01,11.39666667
MP,Guna,2007-07-01,6.733333333
MP,Guna,2007-10-01,10.56238095
MP,Guna,2008-01-01,10.21090909
MP,Guna,2008-04-01,12.425
MP,Guna,2008-07-01,8.329545455
MP,Guna,2008-10-01,9.579545455
MP,Guna,2009-01-01,10.18190476
MP,Guna,2009-04-01,10.42952381
MP,Guna,2009-07-01,6.845238095
MP,Guna,2009-10-01,5.722380952
MP,Guna,2010-01-01,9.534761905
MP,Guna,2010-04-01,13.05380952
MP,Guna,2010-07-01,3.964285714
MP,Guna,2010-10-01,6.534285714
MP,Guna,2011-01-01,11.42727273
MP,Guna,2011-04-01,15.45272727
MP,Guna,2011-07-01,4.526818182
MP,Guna,2011-10-01,7.310454545
MP,Guna,2012-01-01,8.229545455
MP,Guna,2012-04-01,13.15045455
MP,Guna,2012-07-01,3.95
MP,Guna,2012-10-01,8.392272727
MP,Guna,2013-01-01,9.146333333
MP,Guna,2013-04-01,11.11367787
MP,Guna,2013-07-01,2.891666667
MP,Guna,2013-10-01,7.285916667
MP,Guna,2014-01-01,8.433448276
MP,Guna,2014-04-01,10.59068966
MP,Guna,2014-07-01,5.073448276
MP,Guna,2014-10-01,7.420344828
MP,Guna,2015-01-01,8.326296296
MP,Guna,2015-04-01,11.25666667
MP,Guna,2015-07-01,4.65962963
MP,Guna,2015-10-01,7.974074074
MP,Guna,2016-01-01,9.754642857
MP,Guna,2016-04-01,8.433214286
MP,Guna,2016-07-01,5.065046429
MP,Guna,2016-10-01,6.753571429
MP,Guna,2017-01-01,11.34115385
MP,Guna,2017-04-01,9.849615385
MP,Guna,2017-07-01,8.529665385
MP,Guna,2017-10-01,9.147307692
MP,Guna,2018-01-01,9.934583333
MP,Guna,2018-04-01,7.00875
MP,Guna,2018-07-01,5.67625
MP,Guna,2018-10-01,4.41
MP,Gwalior,1996-01-01,7.262272727
MP,Gwalior,1996-04-01,10.42409091
MP,Gwalior,1996-07-01,4.696818182
MP,Gwalior,1996-10-01,5.773181818
MP,Gwalior,1997-01-01,7.26
MP,Gwalior,1997-04-01,9.831363636
MP,Gwalior,1997-07-01,7.175
MP,Gwalior,1997-10-01,7.527727273
MP,Gwalior,1998-01-01,5.82
MP,Gwalior,1998-04-01,9.243181818
MP,Gwalior,1998-07-01,6.368636364
MP,Gwalior,1998-10-01,6.252727273
MP,Gwalior,1999-01-01,7.779545455
MP,Gwalior,1999-04-01,9.446818182
MP,Gwalior,1999-07-01,5.462727273
MP,Gwalior,1999-10-01,6.550454545
MP,Gwalior,2000-01-01,8.380384615
MP,Gwalior,2000-04-01,10.01346154
MP,Gwalior,2000-07-01,8.106923077
MP,Gwalior,2000-10-01,8.438461538
MP,Gwalior,2001-01-01,8.776923077
MP,Gwalior,2001-04-01,9.495
MP,Gwalior,2001-07-01,6.637307692
MP,Gwalior,2001-10-01,8.251538462
MP,Gwalior,2002-01-01,8.9792
MP,Gwalior,2002-04-01,9.6128
MP,Gwalior,2002-07-01,7.7084
MP,Gwalior,2002-10-01,9.808
MP,Gwalior,2003-01-01,10.12
MP,Gwalior,2003-04-01,10.0928
MP,Gwalior,2003-07-01,9.84
MP,Gwalior,2003-10-01,10.8532
MP,Gwalior,2004-01-01,11.045
MP,Gwalior,2004-04-01,12.26230769
MP,Gwalior,2004-07-01,10.45115385
MP,Gwalior,2004-10-01,10.55307692
MP,Gwalior,2005-01-01,11.49192308
MP,Gwalior,2005-04-01,14.16197308
MP,Gwalior,2005-07-01,9.333846154
MP,Gwalior,2005-10-01,9.509230769
MP,Gwalior,2006-01-01,13.20318182
MP,Gwalior,2006-04-01,13.86318182
MP,Gwalior,2006-07-01,12.83045455
MP,Gwalior,2006-10-01,14.99727273
MP,Gwalior,2007-01-01,14.87272727
MP,Gwalior,2007-04-01,14.33863636
MP,Gwalior,2007-07-01,12.77454545
MP,Gwalior,2007-10-01,13.03863636
MP,Gwalior,2008-01-01,14.18863636
MP,Gwalior,2008-04-01,16.40733182
MP,Gwalior,2008-07-01,13.04863636
MP,Gwalior,2008-10-01,13.86545455
MP,Gwalior,2009-01-01,14.11545455
MP,Gwalior,2009-04-01,16.58909091
MP,Gwalior,2009-07-01,5.071818182
MP,Gwalior,2009-10-01,6.285
MP,Gwalior,2010-01-01,14.90391304
MP,Gwalior,2010-04-01,10.41086957
MP,Gwalior,2010-07-01,5.631304348
MP,Gwalior,2010-10-01,9.297826087
MP,Gwalior,2011-01-01,13.30541667
MP,Gwalior,2011-04-01,14.81333333
MP,Gwalior,2011-07-01,10.99041667
MP,Gwalior,2011-10-01,11.48541667
MP,Gwalior,2012-01-01,12.21434783
MP,Gwalior,2012-04-01,15.28217391
MP,Gwalior,2012-07-01,3.95
MP,Gwalior,2012-10-01,11.73391304
MP,Gwalior,2013-01-01,11.05038462
MP,Gwalior,2013-04-01,11.41596154
MP,Gwalior,2013-07-01,5.945769231
MP,Gwalior,2013-10-01,9.291923077
MP,Gwalior,2014-01-01,9.3112
MP,Gwalior,2014-04-01,11.9112
MP,Gwalior,2014-07-01,10.8712
MP,Gwalior,2014-10-01,13.0428
MP,Gwalior,2015-01-01,11.8652
MP,Gwalior,2015-04-01,13.5752
MP,Gwalior,2015-07-01,9.8304
MP,Gwalior,2015-10-01,11.9496
MP,Gwalior,2016-01-01,13.67916667
MP,Gwalior,2016-04-01,8.137916667
MP,Gwalior,2016-07-01,9.63125
MP,Gwalior,2016-10-01,8.381666667
MP,Gwalior,2017-01-01,14.23
MP,Gwalior,2017-04-01,12.1875
MP,Gwalior,2017-07-01,12.87083333
MP,Gwalior,2017-10-01,14.97875
MP,Gwalior,2018-01-01,13.22869565
MP,Gwalior,2018-04-01,7.412608696
MP,Gwalior,2018-07-01,10.78565217
MP,Gwalior,2018-10-01,4.41
MP,Harda,1996-01-01,7.922
MP,Harda,1996-04-01,8.479
MP,Harda,1996-07-01,5.172
MP,Harda,1996-10-01,6.525
MP,Harda,1997-01-01,8.102
MP,Harda,1997-04-01,9.772
MP,Harda,1997-07-01,6.114
MP,Harda,1997-10-01,7.196
MP,Harda,1998-01-01,6.336153846
MP,Harda,1998-04-01,8.23
MP,Harda,1998-07-01,6.480769231
MP,Harda,1998-10-01,6.930769231
MP,Harda,1999-01-01,7.731538462
MP,Harda,1999-04-01,9.629230769
MP,Harda,1999-07-01,4.422307692
MP,Harda,1999-10-01,5.256923077
MP,Harda,2000-01-01,6.181818182
MP,Harda,2000-04-01,8.49
MP,Harda,2000-07-01,6.21
MP,Harda,2000-10-01,8.37
MP,Harda,2001-01-01,8.058461538
MP,Harda,2001-04-01,9.586923077
MP,Harda,2001-07-01,7.260769231
MP,Harda,2001-10-01,7.482307692
MP,Harda,2002-01-01,9.4825
MP,Harda,2002-04-01,8.581666667
MP,Harda,2002-07-01,9.144166667
MP,Harda,2002-10-01,8.584166667
MP,Harda,2003-01-01,9.065384615
MP,Harda,2003-04-01,9.480769231
MP,Harda,2003-07-01,8.216153846
MP,Harda,2003-10-01,8.146923077
MP,Harda,2004-01-01,7.786923077
MP,Harda,2004-04-01,9.936923077
MP,Harda,2004-07-01,5.913076923
MP,Harda,2004-10-01,5.636153846
MP,Harda,2005-01-01,7.497857143
MP,Harda,2005-04-01,10.23428571
MP,Harda,2005-07-01,7.272142857
MP,Harda,2005-10-01,6.892142857
MP,Harda,2006-01-01,8.338181818
MP,Harda,2006-04-01,11.18727273
MP,Harda,2006-07-01,5.439090909
MP,Harda,2006-10-01,7.253636364
MP,Harda,2007-01-01,7.318181818
MP,Harda,2007-04-01,9.256363636
MP,Harda,2007-07-01,5.006363636
MP,Harda,2007-10-01,6.923636364
MP,Harda,2008-01-01,7.533636364
MP,Harda,2008-04-01,9.436363636
MP,Harda,2008-07-01,7.384545455
MP,Harda,2008-10-01,6.409090909
MP,Harda,2009-01-01,7.864545455
MP,Harda,2009-04-01,10.30545455
MP,Harda,2009-07-01,5.456363636
MP,Harda,2009-10-01,5.88
MP,Harda,2010-01-01,7.403333333
MP,Harda,2010-04-01,8.1525
MP,Harda,2010-07-01,5.336666667
MP,Harda,2010-10-01,5.908333333
MP,Harda,2011-01-01,6.158333333
MP,Harda,2011-04-01,8.099166667
MP,Harda,2011-07-01,4.506666667
MP,Harda,2011-10-01,5.800833333
MP,Harda,2012-01-01,6.3625
MP,Harda,2012-04-01,7.986875
MP,Harda,2012-07-01,3.95
MP,Harda,2012-10-01,6.3575
MP,Harda,2013-01-01,5.790294118
MP,Harda,2013-04-01,8.666764706
MP,Harda,2013-07-01,2.843529412
MP,Harda,2013-10-01,4.0825
MP,Harda,2014-01-01,5.169285714
MP,Harda,2014-04-01,7.770714286
MP,Harda,2014-07-01,5.038571429
MP,Harda,2014-10-01,6.540714286
MP,Harda,2015-01-01,5.757857143
MP,Harda,2015-04-01,7.863571429
MP,Harda,2015-07-01,6.086428571
MP,Harda,2015-10-01,7.705714286
MP,Harda,2016-01-01,7.57
MP,Harda,2016-04-01,7.434285714
MP,Harda,2016-07-01,5.470714286
MP,Harda,2016-10-01,6.625
MP,Harda,2017-01-01,6.517857143
MP,Harda,2017-04-01,8.683571429
MP,Harda,2017-07-01,6.529285714
MP,Harda,2017-10-01,5.615714286
MP,Harda,2018-01-01,7.547142857
MP,Harda,2018-04-01,7.17
MP,Harda,2018-07-01,4.807857143
MP,Harda,2018-10-01,4.41
MP,Hoshangabad,1996-01-01,6.246363636
MP,Hoshangabad,1996-04-01,7.327272727
MP,Hoshangabad,1996-07-01,5.374545455
MP,Hoshangabad,1996-10-01,5.738636364
MP,Hoshangabad,1997-01-01,6.695454545
MP,Hoshangabad,1997-04-01,8.066818182
MP,Hoshangabad,1997-07-01,5.093181818
MP,Hoshangabad,1997-10-01,6.242272727
MP,Hoshangabad,1998-01-01,5.578636364
MP,Hoshangabad,1998-04-01,7.363181818
MP,Hoshangabad,1998-07-01,5.958181818
MP,Hoshangabad,1998-10-01,5.58
MP,Hoshangabad,1999-01-01,5.480869565
MP,Hoshangabad,1999-04-01,7.386086957
MP,Hoshangabad,1999-07-01,3.531304348
MP,Hoshangabad,1999-10-01,4.732173913
MP,Hoshangabad,2000-01-01,5.346086957
MP,Hoshangabad,2000-04-01,6.712173913
MP,Hoshangabad,2000-07-01,4.741304348
MP,Hoshangabad,2000-10-01,6.305652174
MP,Hoshangabad,2001-01-01,5.911304348
MP,Hoshangabad,2001-04-01,7.365217391
MP,Hoshangabad,2001-07-01,4.970434783
MP,Hoshangabad,2001-10-01,6.433043478
MP,Hoshangabad,2002-01-01,5.893181818
MP,Hoshangabad,2002-04-01,7.431818182
MP,Hoshangabad,2002-07-01,4.81
MP,Hoshangabad,2002-10-01,6.464090909
MP,Hoshangabad,2003-01-01,5.560869565
MP,Hoshangabad,2003-04-01,7.592173913
MP,Hoshangabad,2003-07-01,4.797826087
MP,Hoshangabad,2003-10-01,5.62173913
MP,Hoshangabad,2004-01-01,5.4
MP,Hoshangabad,2004-04-01,8.400434783
MP,Hoshangabad,2004-07-01,4.997826087
MP,Hoshangabad,2004-10-01,7.441304348
MP,Hoshangabad,2005-01-01,7.182222222
MP,Hoshangabad,2005-04-01,8.914444444
MP,Hoshangabad,2005-07-01,5.241111111
MP,Hoshangabad,2005-10-01,5.994074074
MP,Hoshangabad,2006-01-01,7.156521739
MP,Hoshangabad,2006-04-01,9.232173913
MP,Hoshangabad,2006-07-01,3.267391304
MP,Hoshangabad,2006-10-01,6.015652174
MP,Hoshangabad,2007-01-01,6.981363636
MP,Hoshangabad,2007-04-01,8.550454545
MP,Hoshangabad,2007-07-01,5.182272727
MP,Hoshangabad,2007-10-01,6.272727273
MP,Hoshangabad,2008-01-01,7.649545455
MP,Hoshangabad,2008-04-01,8.758181818
MP,Hoshangabad,2008-07-01,5.715
MP,Hoshangabad,2008-10-01,7.134545455
MP,Hoshangabad,2009-01-01,7.33047619
MP,Hoshangabad,2009-04-01,8.835714286
MP,Hoshangabad,2009-07-01,5.838571429
MP,Hoshangabad,2009-10-01,5.478571429
MP,Hoshangabad,2010-01-01,5.73
MP,Hoshangabad,2010-04-01,7.022857143
MP,Hoshangabad,2010-07-01,4.388095238
MP,Hoshangabad,2010-10-01,6.877142857
MP,Hoshangabad,2011-01-01,4.949545455
MP,Hoshangabad,2011-04-01,9.395454545
MP,Hoshangabad,2011-07-01,4.713636364
MP,Hoshangabad,2011-10-01,6.658636364
MP,Hoshangabad,2012-01-01,6.636363636
MP,Hoshangabad,2012-04-01,8.324090909
MP,Hoshangabad,2012-07-01,3.95
MP,Hoshangabad,2012-10-01,5.887727273
MP,Hoshangabad,2013-01-01,6.41125
MP,Hoshangabad,2013-04-01,8.015
MP,Hoshangabad,2013-07-01,3.209583333
MP,Hoshangabad,2013-10-01,5.292291667
MP,Hoshangabad,2014-01-01,6.467083333
MP,Hoshangabad,2014-04-01,7.240416667
MP,Hoshangabad,2014-07-01,5.199583333
MP,Hoshangabad,2014-10-01,5.8075
MP,Hoshangabad,2015-01-01,5.876842105
MP,Hoshangabad,2015-04-01,8.220526316
MP,Hoshangabad,2015-07-01,5.467368421
MP,Hoshangabad,2015-10-01,6.502105263
MP,Hoshangabad,2016-01-01,5.678947368
MP,Hoshangabad,2016-04-01,7.928421053
MP,Hoshangabad,2016-07-01,3.861052632
MP,Hoshangabad,2016-10-01,5.863684211
MP,Hoshangabad,2017-01-01,6.913157895
MP,Hoshangabad,2017-04-01,7.98
MP,Hoshangabad,2017-07-01,7.077894737
MP,Hoshangabad,2017-10-01,6.833157895
MP,Hoshangabad,2018-01-01,7.089473684
MP,Hoshangabad,2018-04-01,7.17
MP,Hoshangabad,2018-07-01,5.363684211
MP,Hoshangabad,2018-10-01,5.285789474
MP,Indore,1996-01-01,8.461666667
MP,Indore,1996-04-01,10.26416667
MP,Indore,1996-07-01,3.1575
MP,Indore,1996-10-01,4.68
MP,Indore,1997-01-01,7.1575
MP,Indore,1997-04-01,9.351666667
MP,Indore,1997-07-01,4.323333333
MP,Indore,1997-10-01,4.081666667
MP,Indore,1998-01-01,5.680869565
MP,Indore,1998-04-01,9.527826087
MP,Indore,1998-07-01,7.902608696
MP,Indore,1998-10-01,4.875217391
MP,Indore,1999-01-01,9.914615385
