STATE_CODE,DISTRICT,QUARTER,LEVEL,STATE
MP,Vidisha,01-01-2016,7.9265625,Madhya Pradesh
MP,Vidisha,01-04-2016,7.5990625,Madhya Pradesh
MP,Vidisha,01-07-2016,1.9553125,Madhya Pradesh
MP,Vidisha,01-10-2016,4.5740625,Madhya Pradesh
MP,Vidisha,01-01-2017,7.304193548,Madhya Pradesh
MP,Vidisha,01-04-2017,9.996451613,Madhya Pradesh
MP,Vidisha,01-07-2017,4.505806452,Madhya Pradesh
MP,Vidisha,01-10-2017,6.716774194,Madhya Pradesh
MP,Vidisha,01-01-2018,7.31,Madhya Pradesh
MP,Vidisha,01-04-2018,7.17,Madhya Pradesh
MP,Vidisha,01-07-2018,2.531612903,Madhya Pradesh
MP,Vidisha,01-10-2018,4.959032258,Madhya Pradesh
MP,West Nimar,01-01-1996,6.344705882,Madhya Pradesh
MP,West Nimar,01-04-1996,8.248823529,Madhya Pradesh
MP,West Nimar,01-07-1996,4.838235294,Madhya Pradesh
MP,West Nimar,01-10-1996,4.934705882,Madhya Pradesh
MP,West Nimar,01-01-1997,5.71,Madhya Pradesh
MP,West Nimar,01-04-1997,7.437647059,Madhya Pradesh
MP,West Nimar,01-07-1997,4.696470588,Madhya Pradesh
MP,West Nimar,01-10-1997,5.114117647,Madhya Pradesh
MP,West Nimar,01-01-1998,5.386818182,Madhya Pradesh
MP,West Nimar,01-04-1998,7.242272727,Madhya Pradesh
MP,West Nimar,01-07-1998,5.417727273,Madhya Pradesh
MP,West Nimar,01-10-1998,4.881363636,Madhya Pradesh
MP,West Nimar,01-01-1999,6.02173913,Madhya Pradesh
MP,West Nimar,01-04-1999,8.715652174,Madhya Pradesh
MP,West Nimar,01-07-1999,6.966521739,Madhya Pradesh
MP,West Nimar,01-10-1999,6.775652174,Madhya Pradesh
MP,West Nimar,01-01-2000,8.574782609,Madhya Pradesh
MP,West Nimar,01-04-2000,9.773043478,Madhya Pradesh
MP,West Nimar,01-07-2000,5.726521739,Madhya Pradesh
MP,West Nimar,01-10-2000,6.402173913,Madhya Pradesh
MP,West Nimar,01-01-2001,7.576521739,Madhya Pradesh
MP,West Nimar,01-04-2001,9.815217391,Madhya Pradesh
MP,West Nimar,01-07-2001,7.21173913,Madhya Pradesh
MP,West Nimar,01-10-2001,8.404782609,Madhya Pradesh
MP,West Nimar,01-01-2002,9.450434783,Madhya Pradesh
MP,West Nimar,01-04-2002,14.29565217,Madhya Pradesh
MP,West Nimar,01-07-2002,7.142173913,Madhya Pradesh
MP,West Nimar,01-10-2002,6.884782609,Madhya Pradesh
MP,West Nimar,01-01-2003,7.975652174,Madhya Pradesh
MP,West Nimar,01-04-2003,10.2773913,Madhya Pradesh
MP,West Nimar,01-07-2003,6.223913043,Madhya Pradesh
MP,West Nimar,01-10-2003,5.085652174,Madhya Pradesh
MP,West Nimar,01-01-2004,7.047826087,Madhya Pradesh
MP,West Nimar,01-04-2004,9.092608696,Madhya Pradesh
MP,West Nimar,01-07-2004,5.275652174,Madhya Pradesh
MP,West Nimar,01-10-2004,5.663043478,Madhya Pradesh
MP,West Nimar,01-01-2005,6.677391304,Madhya Pradesh
MP,West Nimar,01-04-2005,10.85434783,Madhya Pradesh
MP,West Nimar,01-07-2005,6.74173913,Madhya Pradesh
MP,West Nimar,01-10-2005,7.816521739,Madhya Pradesh
MP,West Nimar,01-01-2006,9.24952381,Madhya Pradesh
MP,West Nimar,01-04-2006,10.09285714,Madhya Pradesh
MP,West Nimar,01-07-2006,4.796190476,Madhya Pradesh
MP,West Nimar,01-10-2006,5.475238095,Madhya Pradesh
MP,West Nimar,01-01-2007,8.016315789,Madhya Pradesh
MP,West Nimar,01-04-2007,10.61947368,Madhya Pradesh
MP,West Nimar,01-07-2007,4.48,Madhya Pradesh
MP,West Nimar,01-10-2007,6.090526316,Madhya Pradesh
MP,West Nimar,01-01-2008,7.468,Madhya Pradesh
MP,West Nimar,01-04-2008,8.466,Madhya Pradesh
MP,West Nimar,01-07-2008,9.0925,Madhya Pradesh
MP,West Nimar,01-10-2008,9.0105,Madhya Pradesh
MP,West Nimar,01-01-2009,8.646818182,Madhya Pradesh
MP,West Nimar,01-04-2009,12.74590909,Madhya Pradesh
MP,West Nimar,01-07-2009,4.592727273,Madhya Pradesh
MP,West Nimar,01-10-2009,5.326818182,Madhya Pradesh
MP,West Nimar,01-01-2010,6.188181818,Madhya Pradesh
MP,West Nimar,01-04-2010,7.515,Madhya Pradesh
MP,West Nimar,01-07-2010,4.661363636,Madhya Pradesh
MP,West Nimar,01-10-2010,4.720454545,Madhya Pradesh
MP,West Nimar,01-01-2011,6.343478261,Madhya Pradesh
MP,West Nimar,01-04-2011,10.14956522,Madhya Pradesh
MP,West Nimar,01-07-2011,4.909130435,Madhya Pradesh
MP,West Nimar,01-10-2011,5.612173913,Madhya Pradesh
MP,West Nimar,01-01-2012,7.042272727,Madhya Pradesh
MP,West Nimar,01-04-2012,9.213636364,Madhya Pradesh
MP,West Nimar,01-07-2012,3.95,Madhya Pradesh
MP,West Nimar,01-10-2012,5.56,Madhya Pradesh
MP,West Nimar,01-01-2013,6.4975,Madhya Pradesh
MP,West Nimar,01-04-2013,9.145961538,Madhya Pradesh
MP,West Nimar,01-07-2013,3.921923077,Madhya Pradesh
MP,West Nimar,01-10-2013,4.941346154,Madhya Pradesh
MP,West Nimar,01-01-2014,6.407586207,Madhya Pradesh
MP,West Nimar,01-04-2014,8.828965517,Madhya Pradesh
MP,West Nimar,01-07-2014,3.969310345,Madhya Pradesh
MP,West Nimar,01-10-2014,5.642068966,Madhya Pradesh
MP,West Nimar,01-01-2015,6.560357143,Madhya Pradesh
MP,West Nimar,01-04-2015,9.025357143,Madhya Pradesh
MP,West Nimar,01-07-2015,5.094285714,Madhya Pradesh
MP,West Nimar,01-10-2015,5.7875,Madhya Pradesh
MP,West Nimar,01-01-2016,8.651481481,Madhya Pradesh
MP,West Nimar,01-04-2016,7.740740741,Madhya Pradesh
MP,West Nimar,01-07-2016,6.065925926,Madhya Pradesh
MP,West Nimar,01-10-2016,5.777037037,Madhya Pradesh
MP,West Nimar,01-01-2017,6.882592593,Madhya Pradesh
MP,West Nimar,01-04-2017,8.537037037,Madhya Pradesh
MP,West Nimar,01-07-2017,5.288518519,Madhya Pradesh
MP,West Nimar,01-10-2017,5.315925926,Madhya Pradesh
MP,West Nimar,01-01-2018,6.74962963,Madhya Pradesh
MP,West Nimar,01-04-2018,7.008518519,Madhya Pradesh
MP,West Nimar,01-07-2018,4.923333333,Madhya Pradesh
MP,West Nimar,01-10-2018,4.490740741,Madhya Pradesh
MS,Ahmadnagar,01-01-1996,7.6656,Maharashtra
MS,Ahmadnagar,01-04-1996,8.9498,Maharashtra
MS,Ahmadnagar,01-07-1996,6.245,Maharashtra
MS,Ahmadnagar,01-10-1996,4.5708,Maharashtra
MS,Ahmadnagar,01-01-1997,5.687777778,Maharashtra
MS,Ahmadnagar,01-04-1997,8.070444444,Maharashtra
MS,Ahmadnagar,01-07-1997,7.497111111,Maharashtra
MS,Ahmadnagar,01-10-1997,6.043777778,Maharashtra
MS,Ahmadnagar,01-01-1998,5.785555556,Maharashtra
MS,Ahmadnagar,01-04-1998,8.284666667,Maharashtra
MS,Ahmadnagar,01-07-1998,4.886666667,Maharashtra
MS,Ahmadnagar,01-10-1998,3.251555556,Maharashtra
MS,Ahmadnagar,01-01-1999,4.816981132,Maharashtra
MS,Ahmadnagar,01-04-1999,6.560943396,Maharashtra
MS,Ahmadnagar,01-07-1999,6.385849057,Maharashtra
MS,Ahmadnagar,01-10-1999,3.919056604,Maharashtra
MS,Ahmadnagar,01-01-2000,5.128125,Maharashtra
MS,Ahmadnagar,01-04-2000,7.690625,Maharashtra
MS,Ahmadnagar,01-07-2000,5.25125,Maharashtra
MS,Ahmadnagar,01-10-2000,4.699166667,Maharashtra
MS,Ahmadnagar,01-01-2001,6.389591837,Maharashtra
MS,Ahmadnagar,01-04-2001,8.670204082,Maharashtra
MS,Ahmadnagar,01-07-2001,6.596938776,Maharashtra
MS,Ahmadnagar,01-10-2001,5.26244898,Maharashtra
MS,Ahmadnagar,01-01-2002,6.257,Maharashtra
MS,Ahmadnagar,01-04-2002,7.9294,Maharashtra
MS,Ahmadnagar,01-07-2002,7.2208,Maharashtra
MS,Ahmadnagar,01-10-2002,8.0042,Maharashtra
MS,Ahmadnagar,01-01-2003,8.357636364,Maharashtra
MS,Ahmadnagar,01-04-2003,9.083272727,Maharashtra
MS,Ahmadnagar,01-07-2003,9.161296364,Maharashtra
MS,Ahmadnagar,01-10-2003,8.686727273,Maharashtra
MS,Ahmadnagar,01-01-2004,9.976296296,Maharashtra
MS,Ahmadnagar,01-04-2004,11.05335741,Maharashtra
MS,Ahmadnagar,01-07-2004,3.95,Maharashtra
MS,Ahmadnagar,01-10-2004,4.41,Maharashtra
MS,Ahmadnagar,01-01-2005,6.696111111,Maharashtra
MS,Ahmadnagar,01-04-2005,9.735024074,Maharashtra
MS,Ahmadnagar,01-07-2005,7.886296296,Maharashtra
MS,Ahmadnagar,01-10-2005,5.25,Maharashtra
MS,Ahmadnagar,01-01-2006,7.252592593,Maharashtra
MS,Ahmadnagar,01-04-2006,9.833888889,Maharashtra
MS,Ahmadnagar,01-07-2006,7.635185185,Maharashtra
MS,Ahmadnagar,01-10-2006,6.272592593,Maharashtra
MS,Ahmadnagar,01-01-2007,7.106551724,Maharashtra
MS,Ahmadnagar,01-04-2007,8.024137931,Maharashtra
MS,Ahmadnagar,01-07-2007,6.155689655,Maharashtra
MS,Ahmadnagar,01-10-2007,6.074655172,Maharashtra
MS,Ahmadnagar,01-01-2008,6.328571429,Maharashtra
MS,Ahmadnagar,01-04-2008,8.690535714,Maharashtra
MS,Ahmadnagar,01-07-2008,4.288928571,Maharashtra
MS,Ahmadnagar,01-10-2008,4.67875,Maharashtra
MS,Ahmadnagar,01-01-2009,5.817818182,Maharashtra
MS,Ahmadnagar,01-04-2009,7.860727273,Maharashtra
MS,Ahmadnagar,01-07-2009,4.766909091,Maharashtra
MS,Ahmadnagar,01-10-2009,6.882545455,Maharashtra
MS,Ahmadnagar,01-01-2010,7.491481481,Maharashtra
MS,Ahmadnagar,01-04-2010,11.63002407,Maharashtra
MS,Ahmadnagar,01-07-2010,5.755925926,Maharashtra
MS,Ahmadnagar,01-10-2010,5.602037037,Maharashtra
MS,Ahmadnagar,01-01-2011,5.683272727,Maharashtra
MS,Ahmadnagar,01-04-2011,8.278545455,Maharashtra
MS,Ahmadnagar,01-07-2011,5.330181818,Maharashtra
MS,Ahmadnagar,01-10-2011,5.985454545,Maharashtra
MS,Ahmadnagar,01-01-2012,7.288113208,Maharashtra
MS,Ahmadnagar,01-04-2012,8.343962264,Maharashtra
MS,Ahmadnagar,01-07-2012,3.95,Maharashtra
MS,Ahmadnagar,01-10-2012,7.889433962,Maharashtra
MS,Ahmadnagar,01-01-2013,8.504385965,Maharashtra
MS,Ahmadnagar,01-04-2013,8.361491228,Maharashtra
MS,Ahmadnagar,01-07-2013,6.844385965,Maharashtra
MS,Ahmadnagar,01-10-2013,5.895263158,Maharashtra
MS,Ahmadnagar,01-01-2014,6.779666667,Maharashtra
MS,Ahmadnagar,01-04-2014,8.283833333,Maharashtra
MS,Ahmadnagar,01-07-2014,6.408666667,Maharashtra
MS,Ahmadnagar,01-10-2014,6.051333333,Maharashtra
MS,Ahmadnagar,01-01-2015,6.31056338,Maharashtra
MS,Ahmadnagar,01-04-2015,9.641549296,Maharashtra
MS,Ahmadnagar,01-07-2015,9.928028169,Maharashtra
MS,Ahmadnagar,01-10-2015,9.229577465,Maharashtra
MS,Ahmadnagar,01-01-2016,6.843287671,Maharashtra
MS,Ahmadnagar,01-04-2016,9.897552055,Maharashtra
MS,Ahmadnagar,01-07-2016,9.570821918,Maharashtra
MS,Ahmadnagar,01-10-2016,6.168630137,Maharashtra
MS,Ahmadnagar,01-01-2017,7.905342466,Maharashtra
MS,Ahmadnagar,01-04-2017,9.315616438,Maharashtra
MS,Ahmadnagar,01-07-2017,6.990958904,Maharashtra
MS,Ahmadnagar,01-10-2017,7.208767123,Maharashtra
MS,Ahmadnagar,01-01-2018,8.31115942,Maharashtra
MS,Ahmadnagar,01-04-2018,7.487971014,Maharashtra
MS,Ahmadnagar,01-07-2018,4.115217391,Maharashtra
MS,Ahmadnagar,01-10-2018,9.742173913,Maharashtra
MS,Akola,01-01-1996,10.83888889,Maharashtra
MS,Akola,01-04-1996,9.776296296,Maharashtra
MS,Akola,01-07-1996,10.24851852,Maharashtra
MS,Akola,01-10-1996,9.42037037,Maharashtra
MS,Akola,01-01-1997,11.81961538,Maharashtra
MS,Akola,01-04-1997,13.18192308,Maharashtra
MS,Akola,01-07-1997,11.92846154,Maharashtra
MS,Akola,01-10-1997,11.20653846,Maharashtra
MS,Akola,01-01-1998,9.92,Maharashtra
MS,Akola,01-04-1998,10.70538462,Maharashtra
MS,Akola,01-07-1998,10.00192308,Maharashtra
MS,Akola,01-10-1998,9.046153846,Maharashtra
MS,Akola,01-01-1999,8.510357143,Maharashtra
MS,Akola,01-04-1999,11.51,Maharashtra
MS,Akola,01-07-1999,7.907857143,Maharashtra
MS,Akola,01-10-1999,8.7825,Maharashtra
MS,Akola,01-01-2000,8.655555556,Maharashtra
MS,Akola,01-04-2000,11.90740741,Maharashtra
MS,Akola,01-07-2000,8.461111111,Maharashtra
MS,Akola,01-10-2000,10.73481481,Maharashtra
MS,Akola,01-01-2001,10.91166667,Maharashtra
MS,Akola,01-04-2001,12.66466667,Maharashtra
MS,Akola,01-07-2001,9.803333333,Maharashtra
MS,Akola,01-10-2001,9.022333333,Maharashtra
MS,Akola,01-01-2002,11.19333333,Maharashtra
MS,Akola,01-04-2002,12.0725,Maharashtra
MS,Akola,01-07-2002,9.33875,Maharashtra
MS,Akola,01-10-2002,9.620833333,Maharashtra
MS,Akola,01-01-2003,10.74576923,Maharashtra
MS,Akola,01-04-2003,13.46923077,Maharashtra
MS,Akola,01-07-2003,10.22115385,Maharashtra
MS,Akola,01-10-2003,11.74769231,Maharashtra
MS,Akola,01-01-2004,12.83423077,Maharashtra
MS,Akola,01-04-2004,16.33307692,Maharashtra
MS,Akola,01-07-2004,3.95,Maharashtra
MS,Akola,01-10-2004,4.41,Maharashtra
MS,Akola,01-01-2005,14.67727273,Maharashtra
MS,Akola,01-04-2005,15.20545455,Maharashtra
MS,Akola,01-07-2005,13.19090909,Maharashtra
MS,Akola,01-10-2005,13.11045455,Maharashtra
MS,Akola,01-01-2006,13.92590909,Maharashtra
MS,Akola,01-04-2006,14.18727273,Maharashtra
MS,Akola,01-07-2006,12.095,Maharashtra
MS,Akola,01-10-2006,12.12681818,Maharashtra
MS,Akola,01-01-2007,12.27608696,Maharashtra
MS,Akola,01-04-2007,14.18304348,Maharashtra
MS,Akola,01-07-2007,11.41652174,Maharashtra
MS,Akola,01-10-2007,11.02869565,Maharashtra
MS,Akola,01-01-2008,11.3376,Maharashtra
MS,Akola,01-04-2008,13.4924,Maharashtra
MS,Akola,01-07-2008,11.71,Maharashtra
MS,Akola,01-10-2008,12.444,Maharashtra
MS,Akola,01-01-2009,13.3944,Maharashtra
MS,Akola,01-04-2009,11.4492,Maharashtra
MS,Akola,01-07-2009,9.4136,Maharashtra
MS,Akola,01-10-2009,7.9304,Maharashtra
MS,Akola,01-01-2010,10.63217391,Maharashtra
MS,Akola,01-04-2010,11.60869565,Maharashtra
MS,Akola,01-07-2010,10.07130435,Maharashtra
MS,Akola,01-10-2010,7.976956522,Maharashtra
MS,Akola,01-01-2011,7.129583333,Maharashtra
MS,Akola,01-04-2011,10.95,Maharashtra
MS,Akola,01-07-2011,10.54625,Maharashtra
MS,Akola,01-10-2011,7.765833333,Maharashtra
MS,Akola,01-01-2012,10.11,Maharashtra
MS,Akola,01-04-2012,11.775,Maharashtra
MS,Akola,01-07-2012,3.95,Maharashtra
MS,Akola,01-10-2012,9.075333333,Maharashtra
MS,Akola,01-01-2013,10.34375,Maharashtra
MS,Akola,01-04-2013,11.7246875,Maharashtra
MS,Akola,01-07-2013,5.758125,Maharashtra
MS,Akola,01-10-2013,6.7071875,Maharashtra
MS,Akola,01-01-2014,9.410810811,Maharashtra
MS,Akola,01-04-2014,11.9027027,Maharashtra
MS,Akola,01-07-2014,8.772432432,Maharashtra
MS,Akola,01-10-2014,10.88837838,Maharashtra
MS,Akola,01-01-2015,10.49384615,Maharashtra
MS,Akola,01-04-2015,11.29128205,Maharashtra
MS,Akola,01-07-2015,10.00230769,Maharashtra
MS,Akola,01-10-2015,9.326410256,Maharashtra
MS,Akola,01-01-2016,9.365789474,Maharashtra
MS,Akola,01-04-2016,13.19184211,Maharashtra
MS,Akola,01-07-2016,8.666315789,Maharashtra
MS,Akola,01-10-2016,9.170526316,Maharashtra
MS,Akola,01-01-2017,10.82307692,Maharashtra
MS,Akola,01-04-2017,13.77538462,Maharashtra
MS,Akola,01-07-2017,11.96769231,Maharashtra
MS,Akola,01-10-2017,10.71615385,Maharashtra
MS,Akola,01-01-2018,13.40972222,Maharashtra
MS,Akola,01-04-2018,7.446388889,Maharashtra
MS,Akola,01-07-2018,4.609722222,Maharashtra
MS,Akola,01-10-2018,10.11666667,Maharashtra
MS,Amravati,01-01-1996,6.846290323,Maharashtra
MS,Amravati,01-04-1996,8.913548387,Maharashtra
MS,Amravati,01-07-1996,5.683225806,Maharashtra
MS,Amravati,01-10-1996,6.252903226,Maharashtra
MS,Amravati,01-01-1997,7.088507463,Maharashtra
MS,Amravati,01-04-1997,9.303432836,Maharashtra
MS,Amravati,01-07-1997,7.460746269,Maharashtra
MS,Amravati,01-10-1997,7.011940299,Maharashtra
MS,Amravati,01-01-1998,6.892241379,Maharashtra
MS,Amravati,01-04-1998,8.199310345,Maharashtra
MS,Amravati,01-07-1998,7.06362069,Maharashtra
MS,Amravati,01-10-1998,6.199137931,Maharashtra
MS,Amravati,01-01-1999,6.075636364,Maharashtra
MS,Amravati,01-04-1999,8.113272727,Maharashtra
MS,Amravati,01-07-1999,5.019090909,Maharashtra
MS,Amravati,01-10-1999,5.048545455,Maharashtra
MS,Amravati,01-01-2000,6.062096774,Maharashtra
MS,Amravati,01-04-2000,7.967258065,Maharashtra
MS,Amravati,01-07-2000,5.347741935,Maharashtra
MS,Amravati,01-10-2000,6.594516129,Maharashtra
MS,Amravati,01-01-2001,7.658955224,Maharashtra
MS,Amravati,01-04-2001,8.911044776,Maharashtra
MS,Amravati,01-07-2001,5.94238806,Maharashtra
MS,Amravati,01-10-2001,6.80641791,Maharashtra
MS,Amravati,01-01-2002,7.630535714,Maharashtra
MS,Amravati,01-04-2002,9.028035714,Maharashtra
MS,Amravati,01-07-2002,6.486964286,Maharashtra
MS,Amravati,01-10-2002,6.70625,Maharashtra
MS,Amravati,01-01-2003,7.679152542,Maharashtra
MS,Amravati,01-04-2003,8.450169492,Maharashtra
MS,Amravati,01-07-2003,7.292881356,Maharashtra
MS,Amravati,01-10-2003,8.125423729,Maharashtra
MS,Amravati,01-01-2004,9.22483871,Maharashtra
MS,Amravati,01-04-2004,11.52241935,Maharashtra
MS,Amravati,01-07-2004,3.95,Maharashtra
MS,Amravati,01-10-2004,4.41,Maharashtra
MS,Amravati,01-01-2005,9.76047619,Maharashtra
MS,Amravati,01-04-2005,10.88507937,Maharashtra
MS,Amravati,01-07-2005,7.083015873,Maharashtra
MS,Amravati,01-10-2005,7.864603175,Maharashtra
MS,Amravati,01-01-2006,7.951935484,Maharashtra
MS,Amravati,01-04-2006,9.504516129,Maharashtra
MS,Amravati,01-07-2006,6.622741935,Maharashtra
MS,Amravati,01-10-2006,6.789193548,Maharashtra
MS,Amravati,01-01-2007,7.58880597,Maharashtra
MS,Amravati,01-04-2007,10.11208955,Maharashtra
MS,Amravati,01-07-2007,5.858208955,Maharashtra
MS,Amravati,01-10-2007,5.598059701,Maharashtra
MS,Amravati,01-01-2008,7.375846154,Maharashtra
MS,Amravati,01-04-2008,9.127384615,Maharashtra
MS,Amravati,01-07-2008,6.429538462,Maharashtra
MS,Amravati,01-10-2008,7.380153846,Maharashtra
MS,Amravati,01-01-2009,7.9625,Maharashtra
MS,Amravati,01-04-2009,8.58609375,Maharashtra
MS,Amravati,01-07-2009,6.706875,Maharashtra
MS,Amravati,01-10-2009,5.95078125,Maharashtra
MS,Amravati,01-01-2010,7.457241379,Maharashtra
MS,Amravati,01-04-2010,10.03086207,Maharashtra
MS,Amravati,01-07-2010,4.569827586,Maharashtra
MS,Amravati,01-10-2010,5.409137931,Maharashtra
MS,Amravati,01-01-2011,5.874603175,Maharashtra
MS,Amravati,01-04-2011,7.847619048,Maharashtra
MS,Amravati,01-07-2011,4.542063492,Maharashtra
MS,Amravati,01-10-2011,4.900793651,Maharashtra
MS,Amravati,01-01-2012,5.607246377,Maharashtra
MS,Amravati,01-04-2012,8.747826087,Maharashtra
MS,Amravati,01-07-2012,3.95,Maharashtra
MS,Amravati,01-10-2012,5.722753623,Maharashtra
MS,Amravati,01-01-2013,7.301276596,Maharashtra
MS,Amravati,01-04-2013,9.552978723,Maharashtra
MS,Amravati,01-07-2013,5.137659574,Maharashtra
MS,Amravati,01-10-2013,5.723829787,Maharashtra
MS,Amravati,01-01-2014,6.965217391,Maharashtra
MS,Amravati,01-04-2014,8.442173913,Maharashtra
MS,Amravati,01-07-2014,6.614130435,Maharashtra
MS,Amravati,01-10-2014,6.784782609,Maharashtra
MS,Amravati,01-01-2015,6.893300971,Maharashtra
MS,Amravati,01-04-2015,8.28038835,Maharashtra
MS,Amravati,01-07-2015,5.208640777,Maharashtra
MS,Amravati,01-10-2015,6.538834951,Maharashtra
MS,Amravati,01-01-2016,7.8222,Maharashtra
MS,Amravati,01-04-2016,10.7516,Maharashtra
MS,Amravati,01-07-2016,6.0903,Maharashtra
MS,Amravati,01-10-2016,6.6707,Maharashtra
MS,Amravati,01-01-2017,7.6209375,Maharashtra
MS,Amravati,01-04-2017,9.558645833,Maharashtra
MS,Amravati,01-07-2017,7.792291667,Maharashtra
MS,Amravati,01-10-2017,7.674166667,Maharashtra
MS,Amravati,01-01-2018,8.845,Maharashtra
MS,Amravati,01-04-2018,7.230434783,Maharashtra
MS,Amravati,01-07-2018,3.900543478,Maharashtra
MS,Amravati,01-10-2018,8.712608696,Maharashtra
MS,Aurangabad,01-01-1996,8.823181818,Maharashtra
MS,Aurangabad,01-04-1996,9.115909091,Maharashtra
MS,Aurangabad,01-07-1996,7.518181818,Maharashtra
MS,Aurangabad,01-10-1996,6.215909091,Maharashtra
MS,Aurangabad,01-01-1997,7.360526316,Maharashtra
MS,Aurangabad,01-04-1997,9.205789474,Maharashtra
MS,Aurangabad,01-07-1997,7.894210526,Maharashtra
MS,Aurangabad,01-10-1997,6.791052632,Maharashtra
MS,Aurangabad,01-01-1998,5.888888889,Maharashtra
MS,Aurangabad,01-04-1998,8.264444444,Maharashtra
MS,Aurangabad,01-07-1998,4.188888889,Maharashtra
MS,Aurangabad,01-10-1998,4.797222222,Maharashtra
MS,Aurangabad,01-01-1999,6.197619048,Maharashtra
MS,Aurangabad,01-04-1999,7.247142857,Maharashtra
MS,Aurangabad,01-07-1999,7.123809524,Maharashtra
MS,Aurangabad,01-10-1999,5.292380952,Maharashtra
MS,Aurangabad,01-01-2000,6.997894737,Maharashtra
MS,Aurangabad,01-04-2000,9.010526316,Maharashtra
MS,Aurangabad,01-07-2000,6.765789474,Maharashtra
MS,Aurangabad,01-10-2000,6.433157895,Maharashtra
MS,Aurangabad,01-01-2001,8.155263158,Maharashtra
MS,Aurangabad,01-04-2001,10.76210526,Maharashtra
MS,Aurangabad,01-07-2001,7.757894737,Maharashtra
MS,Aurangabad,01-10-2001,6.991052632,Maharashtra
MS,Aurangabad,01-01-2002,7.492857143,Maharashtra
MS,Aurangabad,01-04-2002,9.376666667,Maharashtra
MS,Aurangabad,01-07-2002,6.62952381,Maharashtra
MS,Aurangabad,01-10-2002,7.214761905,Maharashtra
MS,Aurangabad,01-01-2003,7.968181818,Maharashtra
MS,Aurangabad,01-04-2003,9.329090909,Maharashtra
MS,Aurangabad,01-07-2003,6.785909091,Maharashtra
MS,Aurangabad,01-10-2003,8.641818182,Maharashtra
MS,Aurangabad,01-01-2004,9.635714286,Maharashtra
MS,Aurangabad,01-04-2004,10.54952381,Maharashtra
MS,Aurangabad,01-07-2004,3.95,Maharashtra
MS,Aurangabad,01-10-2004,4.41,Maharashtra
MS,Aurangabad,01-01-2005,9.110909091,Maharashtra
MS,Aurangabad,01-04-2005,10.89272727,Maharashtra
MS,Aurangabad,01-07-2005,8.766363636,Maharashtra
MS,Aurangabad,01-10-2005,8.727272727,Maharashtra
MS,Aurangabad,01-01-2006,8.132380952,Maharashtra
MS,Aurangabad,01-04-2006,10.1452381,Maharashtra
MS,Aurangabad,01-07-2006,5.147619048,Maharashtra
MS,Aurangabad,01-10-2006,4.254285714,Maharashtra
MS,Aurangabad,01-01-2007,6.265217391,Maharashtra
MS,Aurangabad,01-04-2007,9.281304348,Maharashtra
MS,Aurangabad,01-07-2007,6.575217391,Maharashtra
MS,Aurangabad,01-10-2007,6.21,Maharashtra
MS,Aurangabad,01-01-2008,8.12826087,Maharashtra
MS,Aurangabad,01-04-2008,10.71521739,Maharashtra
MS,Aurangabad,01-07-2008,6.467391304,Maharashtra
MS,Aurangabad,01-10-2008,6.009130435,Maharashtra
MS,Aurangabad,01-01-2009,7.227619048,Maharashtra
MS,Aurangabad,01-04-2009,11.22761905,Maharashtra
MS,Aurangabad,01-07-2009,5.523809524,Maharashtra
MS,Aurangabad,01-10-2009,5.282857143,Maharashtra
MS,Aurangabad,01-01-2010,5.532380952,Maharashtra
MS,Aurangabad,01-04-2010,11.64761905,Maharashtra
MS,Aurangabad,01-07-2010,3.702857143,Maharashtra
MS,Aurangabad,01-10-2010,3.669047619,Maharashtra
MS,Aurangabad,01-01-2011,5.137,Maharashtra
MS,Aurangabad,01-04-2011,7.8465,Maharashtra
MS,Aurangabad,01-07-2011,4.9605,Maharashtra
MS,Aurangabad,01-10-2011,5.093,Maharashtra
MS,Aurangabad,01-01-2012,7.568095238,Maharashtra
MS,Aurangabad,01-04-2012,10.21285714,Maharashtra
MS,Aurangabad,01-07-2012,3.95,Maharashtra
MS,Aurangabad,01-10-2012,7.833333333,Maharashtra
MS,Aurangabad,01-01-2013,9.634615385,Maharashtra
MS,Aurangabad,01-04-2013,9.199230769,Maharashtra
MS,Aurangabad,01-07-2013,6.388461538,Maharashtra
MS,Aurangabad,01-10-2013,6.352692308,Maharashtra
MS,Aurangabad,01-01-2014,6.849333333,Maharashtra
MS,Aurangabad,01-04-2014,9.694,Maharashtra
MS,Aurangabad,01-07-2014,6.484666667,Maharashtra
MS,Aurangabad,01-10-2014,7.213,Maharashtra
MS,Aurangabad,01-01-2015,8.19516129,Maharashtra
MS,Aurangabad,01-04-2015,13.57806452,Maharashtra
MS,Aurangabad,01-07-2015,10.24516129,Maharashtra
MS,Aurangabad,01-10-2015,8.101290323,Maharashtra
MS,Aurangabad,01-01-2016,8.074047619,Maharashtra
MS,Aurangabad,01-04-2016,12.93571429,Maharashtra
MS,Aurangabad,01-07-2016,5.873809524,Maharashtra
MS,Aurangabad,01-10-2016,7.257142857,Maharashtra
MS,Aurangabad,01-01-2017,8.82195122,Maharashtra
MS,Aurangabad,01-04-2017,11.40902439,Maharashtra
MS,Aurangabad,01-07-2017,7.724390244,Maharashtra
MS,Aurangabad,01-10-2017,6.930487805,Maharashtra
MS,Aurangabad,01-01-2018,8.877692308,Maharashtra
MS,Aurangabad,01-04-2018,7.173333333,Maharashtra
MS,Aurangabad,01-07-2018,4.104358974,Maharashtra
