STATE,DISTRICT,QUARTER,LEVEL
Madhya Pradesh,Damoh,01-01-1997,4.881176471
Madhya Pradesh,Damoh,01-04-1997,8.773529412
Madhya Pradesh,Damoh,01-07-1997,2.391176471
Madhya Pradesh,Damoh,01-10-1997,3.078235294
Madhya Pradesh,Damoh,01-01-1998,3.16
Madhya Pradesh,Damoh,01-04-1998,7.191176471
Madhya Pradesh,Damoh,01-07-1998,1.887647059
Madhya Pradesh,Damoh,01-10-1998,3.377647059
Madhya Pradesh,Damoh,01-01-1999,4.9528
Madhya Pradesh,Damoh,01-04-1999,7.5992
Madhya Pradesh,Damoh,01-07-1999,4.6152
Madhya Pradesh,Damoh,01-10-1999,4.7756
Madhya Pradesh,Damoh,01-01-2000,6.166
Madhya Pradesh,Damoh,01-04-2000,9.8228
Madhya Pradesh,Damoh,01-07-2000,3.6112
Madhya Pradesh,Damoh,01-10-2000,5.5828
Madhya Pradesh,Damoh,01-01-2001,7.9456
Madhya Pradesh,Damoh,01-04-2001,9.7688
Madhya Pradesh,Damoh,01-07-2001,3.52
Madhya Pradesh,Damoh,01-10-2001,5.6804
Madhya Pradesh,Damoh,01-01-2002,8.8472
Madhya Pradesh,Damoh,01-04-2002,10.7556
Madhya Pradesh,Damoh,01-07-2002,4.9204
Madhya Pradesh,Damoh,01-10-2002,5.5896
Madhya Pradesh,Damoh,01-01-2003,6.9228
Madhya Pradesh,Damoh,01-04-2003,10.3144
Madhya Pradesh,Damoh,01-07-2003,3.4052
Madhya Pradesh,Damoh,01-10-2003,5.8028
Madhya Pradesh,Damoh,01-01-2004,6.7475
Madhya Pradesh,Damoh,01-04-2004,10.07958333
Madhya Pradesh,Damoh,01-07-2004,3.45875
Madhya Pradesh,Damoh,01-10-2004,5.264166667
Madhya Pradesh,Damoh,01-01-2005,7.5964
Madhya Pradesh,Damoh,01-04-2005,10.0744
Madhya Pradesh,Damoh,01-07-2005,4.0896
Madhya Pradesh,Damoh,01-10-2005,5.7544
Madhya Pradesh,Damoh,01-01-2006,8.9964
Madhya Pradesh,Damoh,01-04-2006,11.0372
Madhya Pradesh,Damoh,01-07-2006,4.1752
Madhya Pradesh,Damoh,01-10-2006,5.894
Madhya Pradesh,Damoh,01-01-2007,8.898
Madhya Pradesh,Damoh,01-04-2007,10.8528
Madhya Pradesh,Damoh,01-07-2007,5.7948
Madhya Pradesh,Damoh,01-10-2007,9.1636
Madhya Pradesh,Damoh,01-01-2008,9.3572
Madhya Pradesh,Damoh,01-04-2008,11.9296
Madhya Pradesh,Damoh,01-07-2008,3.898
Madhya Pradesh,Damoh,01-10-2008,5.374
Madhya Pradesh,Damoh,01-01-2009,8.360869565
Madhya Pradesh,Damoh,01-04-2009,10.18869565
Madhya Pradesh,Damoh,01-07-2009,3.723913043
Madhya Pradesh,Damoh,01-10-2009,3.956521739
Madhya Pradesh,Damoh,01-01-2010,6.335416667
Madhya Pradesh,Damoh,01-04-2010,9.88125
Madhya Pradesh,Damoh,01-07-2010,2.92625
Madhya Pradesh,Damoh,01-10-2010,4.40375
Madhya Pradesh,Damoh,01-01-2011,6.736818182
Madhya Pradesh,Damoh,01-04-2011,12.03863636
Madhya Pradesh,Damoh,01-07-2011,3.870909091
Madhya Pradesh,Damoh,01-10-2011,5.730909091
Madhya Pradesh,Damoh,01-01-2012,6.889565217
Madhya Pradesh,Damoh,01-04-2012,9.980434783
Madhya Pradesh,Damoh,01-07-2012,3.95
Madhya Pradesh,Damoh,01-10-2012,5.008695652
Madhya Pradesh,Damoh,01-01-2013,7.717592593
Madhya Pradesh,Damoh,01-04-2013,10.51192593
Madhya Pradesh,Damoh,01-07-2013,3.149074074
Madhya Pradesh,Damoh,01-10-2013,4.679444444
Madhya Pradesh,Damoh,01-01-2014,5.618448276
Madhya Pradesh,Damoh,01-04-2014,8.906551724
Madhya Pradesh,Damoh,01-07-2014,4.996551724
Madhya Pradesh,Damoh,01-10-2014,6.714137931
Madhya Pradesh,Damoh,01-01-2015,7.502068966
Madhya Pradesh,Damoh,01-04-2015,9.321034483
Madhya Pradesh,Damoh,01-07-2015,5.401034483
Madhya Pradesh,Damoh,01-10-2015,6.294827586
Madhya Pradesh,Damoh,01-01-2016,8.795357143
Madhya Pradesh,Damoh,01-04-2016,6.073928571
Madhya Pradesh,Damoh,01-07-2016,2.946071429
Madhya Pradesh,Damoh,01-10-2016,6.55
Madhya Pradesh,Damoh,01-01-2017,8.246785714
Madhya Pradesh,Damoh,01-04-2017,11.49535714
Madhya Pradesh,Damoh,01-07-2017,6.4725
Madhya Pradesh,Damoh,01-10-2017,5.600357143
Madhya Pradesh,Damoh,01-01-2018,8.5675
Madhya Pradesh,Damoh,01-04-2018,7.5175
Madhya Pradesh,Damoh,01-07-2018,2.375357143
Madhya Pradesh,Damoh,01-10-2018,5.792142857
Madhya Pradesh,Datia,01-01-1996,10.56666667
Madhya Pradesh,Datia,01-04-1996,13.60833333
Madhya Pradesh,Datia,01-07-1996,8.1
Madhya Pradesh,Datia,01-10-1996,7.913333333
Madhya Pradesh,Datia,01-01-1997,9.391666667
Madhya Pradesh,Datia,01-04-1997,12.01666667
Madhya Pradesh,Datia,01-07-1997,8.848333333
Madhya Pradesh,Datia,01-10-1997,9.005
Madhya Pradesh,Datia,01-01-1998,8.453333333
Madhya Pradesh,Datia,01-04-1998,11.45666667
Madhya Pradesh,Datia,01-07-1998,7.478333333
Madhya Pradesh,Datia,01-10-1998,8.44
Madhya Pradesh,Datia,01-01-1999,10.47833333
Madhya Pradesh,Datia,01-04-1999,11.84
Madhya Pradesh,Datia,01-07-1999,7.061666667
Madhya Pradesh,Datia,01-10-1999,8.03
Madhya Pradesh,Datia,01-01-2000,9.408333333
Madhya Pradesh,Datia,01-04-2000,11.72
Madhya Pradesh,Datia,01-07-2000,9.82
Madhya Pradesh,Datia,01-10-2000,10.53333333
Madhya Pradesh,Datia,01-01-2001,10.58
Madhya Pradesh,Datia,01-04-2001,13.81
Madhya Pradesh,Datia,01-07-2001,8.696666667
Madhya Pradesh,Datia,01-10-2001,9.931666667
Madhya Pradesh,Datia,01-01-2002,7.11
Madhya Pradesh,Datia,01-04-2002,9.616666667
Madhya Pradesh,Datia,01-07-2002,10.32833333
Madhya Pradesh,Datia,01-10-2002,11.16833333
Madhya Pradesh,Datia,01-01-2003,11.23
Madhya Pradesh,Datia,01-04-2003,8.976666667
Madhya Pradesh,Datia,01-07-2003,8.926666667
Madhya Pradesh,Datia,01-10-2003,9.613333333
Madhya Pradesh,Datia,01-01-2004,10.65666667
Madhya Pradesh,Datia,01-04-2004,13.2
Madhya Pradesh,Datia,01-07-2004,11.90833333
Madhya Pradesh,Datia,01-10-2004,11.97166667
Madhya Pradesh,Datia,01-01-2005,13.34
Madhya Pradesh,Datia,01-04-2005,14.45833333
Madhya Pradesh,Datia,01-07-2005,11.63
Madhya Pradesh,Datia,01-10-2005,12.13833333
Madhya Pradesh,Datia,01-01-2006,14.28333333
Madhya Pradesh,Datia,01-04-2006,12.83
Madhya Pradesh,Datia,01-07-2006,11.66333333
Madhya Pradesh,Datia,01-10-2006,13.23166667
Madhya Pradesh,Datia,01-01-2007,15.72
Madhya Pradesh,Datia,01-04-2007,16.376
Madhya Pradesh,Datia,01-07-2007,15.034
Madhya Pradesh,Datia,01-10-2007,15.108
Madhya Pradesh,Datia,01-01-2008,15.28
Madhya Pradesh,Datia,01-04-2008,17.83
Madhya Pradesh,Datia,01-07-2008,13.496
Madhya Pradesh,Datia,01-10-2008,10.028
Madhya Pradesh,Datia,01-01-2009,12.01
Madhya Pradesh,Datia,01-04-2009,11.12
Madhya Pradesh,Datia,01-07-2009,8.892
Madhya Pradesh,Datia,01-10-2009,11.09
Madhya Pradesh,Datia,01-01-2010,11.10833333
Madhya Pradesh,Datia,01-04-2010,10.56833333
Madhya Pradesh,Datia,01-07-2010,10.12833333
Madhya Pradesh,Datia,01-10-2010,10.88666667
Madhya Pradesh,Datia,01-01-2011,9.391666667
Madhya Pradesh,Datia,01-04-2011,12.075
Madhya Pradesh,Datia,01-07-2011,5.383333333
Madhya Pradesh,Datia,01-10-2011,7.925
Madhya Pradesh,Datia,01-01-2012,7.708333333
Madhya Pradesh,Datia,01-04-2012,12.09166667
Madhya Pradesh,Datia,01-07-2012,3.95
Madhya Pradesh,Datia,01-10-2012,8.575
Madhya Pradesh,Datia,01-01-2013,9.625
Madhya Pradesh,Datia,01-04-2013,10.5775
Madhya Pradesh,Datia,01-07-2013,5.575
Madhya Pradesh,Datia,01-10-2013,6.32
Madhya Pradesh,Datia,01-01-2014,7.45625
Madhya Pradesh,Datia,01-04-2014,8.51875
Madhya Pradesh,Datia,01-07-2014,8.30625
Madhya Pradesh,Datia,01-10-2014,9.55625
Madhya Pradesh,Datia,01-01-2015,9.99375
Madhya Pradesh,Datia,01-04-2015,9.89375
Madhya Pradesh,Datia,01-07-2015,9.3325
Madhya Pradesh,Datia,01-10-2015,10.1175
Madhya Pradesh,Datia,01-01-2016,11.22625
Madhya Pradesh,Datia,01-04-2016,7.45375
Madhya Pradesh,Datia,01-07-2016,7.28375
Madhya Pradesh,Datia,01-10-2016,10.0075
Madhya Pradesh,Datia,01-01-2017,10.2275
Madhya Pradesh,Datia,01-04-2017,11.47375
Madhya Pradesh,Datia,01-07-2017,12.2225
Madhya Pradesh,Datia,01-10-2017,11.345
Madhya Pradesh,Datia,01-01-2018,12.03625
Madhya Pradesh,Datia,01-04-2018,7.29875
Madhya Pradesh,Datia,01-07-2018,7.88125
Madhya Pradesh,Datia,01-10-2018,4.41
Madhya Pradesh,Dewas,01-01-1996,6.860909091
Madhya Pradesh,Dewas,01-04-1996,10.61090909
Madhya Pradesh,Dewas,01-07-1996,4.298636364
Madhya Pradesh,Dewas,01-10-1996,5.893181818
Madhya Pradesh,Dewas,01-01-1997,6.977727273
Madhya Pradesh,Dewas,01-04-1997,9.910909091
Madhya Pradesh,Dewas,01-07-1997,3.96
Madhya Pradesh,Dewas,01-10-1997,4.783181818
Madhya Pradesh,Dewas,01-01-1998,5.434814815
Madhya Pradesh,Dewas,01-04-1998,7.697407407
Madhya Pradesh,Dewas,01-07-1998,5.192592593
Madhya Pradesh,Dewas,01-10-1998,5.403703704
Madhya Pradesh,Dewas,01-01-1999,7.59
Madhya Pradesh,Dewas,01-04-1999,10.41211379
Madhya Pradesh,Dewas,01-07-1999,5.477586207
Madhya Pradesh,Dewas,01-10-1999,5.227931034
Madhya Pradesh,Dewas,01-01-2000,7.591481481
Madhya Pradesh,Dewas,01-04-2000,11.09597407
Madhya Pradesh,Dewas,01-07-2000,6.666296296
Madhya Pradesh,Dewas,01-10-2000,6.708148148
Madhya Pradesh,Dewas,01-01-2001,9.636333333
Madhya Pradesh,Dewas,01-04-2001,13.33471
Madhya Pradesh,Dewas,01-07-2001,6.959666667
Madhya Pradesh,Dewas,01-10-2001,8.497
Madhya Pradesh,Dewas,01-01-2002,12.843
Madhya Pradesh,Dewas,01-04-2002,12.77304333
Madhya Pradesh,Dewas,01-07-2002,10.27504333
Madhya Pradesh,Dewas,01-10-2002,9.850666667
Madhya Pradesh,Dewas,01-01-2003,10.57433333
Madhya Pradesh,Dewas,01-04-2003,15.06375333
Madhya Pradesh,Dewas,01-07-2003,8.505
Madhya Pradesh,Dewas,01-10-2003,7.531666667
Madhya Pradesh,Dewas,01-01-2004,9.298666667
Madhya Pradesh,Dewas,01-04-2004,12.413
Madhya Pradesh,Dewas,01-07-2004,6.376666667
Madhya Pradesh,Dewas,01-10-2004,9.168666667
Madhya Pradesh,Dewas,01-01-2005,11.68034483
Madhya Pradesh,Dewas,01-04-2005,12.36517241
Madhya Pradesh,Dewas,01-07-2005,10.22176897
Madhya Pradesh,Dewas,01-10-2005,8.714827586
Madhya Pradesh,Dewas,01-01-2006,12.61777778
Madhya Pradesh,Dewas,01-04-2006,12.12259259
Madhya Pradesh,Dewas,01-07-2006,4.173333333
Madhya Pradesh,Dewas,01-10-2006,4.688148148
Madhya Pradesh,Dewas,01-01-2007,8.838076923
Madhya Pradesh,Dewas,01-04-2007,12.83428077
Madhya Pradesh,Dewas,01-07-2007,4.379615385
Madhya Pradesh,Dewas,01-10-2007,6.235769231
Madhya Pradesh,Dewas,01-01-2008,9.672916667
Madhya Pradesh,Dewas,01-04-2008,13.99130417
Madhya Pradesh,Dewas,01-07-2008,5.962083333
Madhya Pradesh,Dewas,01-10-2008,10.22375
Madhya Pradesh,Dewas,01-01-2009,11.5852
Madhya Pradesh,Dewas,01-04-2009,12.4904
Madhya Pradesh,Dewas,01-07-2009,5.6324
Madhya Pradesh,Dewas,01-10-2009,4.6152
Madhya Pradesh,Dewas,01-01-2010,8.344
Madhya Pradesh,Dewas,01-04-2010,9.5692
Madhya Pradesh,Dewas,01-07-2010,5.4728
Madhya Pradesh,Dewas,01-10-2010,5.468
Madhya Pradesh,Dewas,01-01-2011,8.356521739
Madhya Pradesh,Dewas,01-04-2011,11.5
Madhya Pradesh,Dewas,01-07-2011,4.293913043
Madhya Pradesh,Dewas,01-10-2011,6.763478261
Madhya Pradesh,Dewas,01-01-2012,8.255
Madhya Pradesh,Dewas,01-04-2012,8.479
Madhya Pradesh,Dewas,01-07-2012,3.95
Madhya Pradesh,Dewas,01-10-2012,5.839
Madhya Pradesh,Dewas,01-01-2013,8.714827586
Madhya Pradesh,Dewas,01-04-2013,12.46931034
Madhya Pradesh,Dewas,01-07-2013,2.623678161
Madhya Pradesh,Dewas,01-10-2013,4.75137931
Madhya Pradesh,Dewas,01-01-2014,7.518125
Madhya Pradesh,Dewas,01-04-2014,10.485625
Madhya Pradesh,Dewas,01-07-2014,5.49875
Madhya Pradesh,Dewas,01-10-2014,8.055
Madhya Pradesh,Dewas,01-01-2015,8.97
Madhya Pradesh,Dewas,01-04-2015,13.30387097
Madhya Pradesh,Dewas,01-07-2015,3.62
Madhya Pradesh,Dewas,01-10-2015,6.463870968
Madhya Pradesh,Dewas,01-01-2016,9.285517241
Madhya Pradesh,Dewas,01-04-2016,8.370689655
Madhya Pradesh,Dewas,01-07-2016,4.794827586
Madhya Pradesh,Dewas,01-10-2016,6.586896552
Madhya Pradesh,Dewas,01-01-2017,9.212857143
Madhya Pradesh,Dewas,01-04-2017,13.05857143
Madhya Pradesh,Dewas,01-07-2017,8.475
Madhya Pradesh,Dewas,01-10-2017,9.232142857
Madhya Pradesh,Dewas,01-01-2018,11.70607143
Madhya Pradesh,Dewas,01-04-2018,7.17
Madhya Pradesh,Dewas,01-07-2018,8.212857143
Madhya Pradesh,Dewas,01-10-2018,4.5125
Madhya Pradesh,Dhar,01-01-1996,8.302
Madhya Pradesh,Dhar,01-04-1996,10.9244
Madhya Pradesh,Dhar,01-07-1996,4.3552
Madhya Pradesh,Dhar,01-10-1996,5.9412
Madhya Pradesh,Dhar,01-01-1997,7.4092
Madhya Pradesh,Dhar,01-04-1997,10.0356
Madhya Pradesh,Dhar,01-07-1997,3.6812
Madhya Pradesh,Dhar,01-10-1997,5.9468
Madhya Pradesh,Dhar,01-01-1998,6.76
Madhya Pradesh,Dhar,01-04-1998,9.001071429
Madhya Pradesh,Dhar,01-07-1998,7.182142857
Madhya Pradesh,Dhar,01-10-1998,5.679642857
Madhya Pradesh,Dhar,01-01-1999,8.433030303
Madhya Pradesh,Dhar,01-04-1999,10.68787879
Madhya Pradesh,Dhar,01-07-1999,6.437878788
Madhya Pradesh,Dhar,01-10-1999,5.805757576
Madhya Pradesh,Dhar,01-01-2000,10.45029412
Madhya Pradesh,Dhar,01-04-2000,12.56382353
Madhya Pradesh,Dhar,01-07-2000,7.806176471
Madhya Pradesh,Dhar,01-10-2000,8.560588235
Madhya Pradesh,Dhar,01-01-2001,11.2830303
Madhya Pradesh,Dhar,01-04-2001,10.88636364
Madhya Pradesh,Dhar,01-07-2001,10.47484848
Madhya Pradesh,Dhar,01-10-2001,11.34090909
Madhya Pradesh,Dhar,01-01-2002,12.5215625
Madhya Pradesh,Dhar,01-04-2002,12.65375
Madhya Pradesh,Dhar,01-07-2002,8.9753125
Madhya Pradesh,Dhar,01-10-2002,10.575
Madhya Pradesh,Dhar,01-01-2003,9.374375
Madhya Pradesh,Dhar,01-04-2003,11.196875
Madhya Pradesh,Dhar,01-07-2003,8.649103125
Madhya Pradesh,Dhar,01-10-2003,7.315625
Madhya Pradesh,Dhar,01-01-2004,9.423333333
Madhya Pradesh,Dhar,01-04-2004,14.3330697
Madhya Pradesh,Dhar,01-07-2004,6.183636364
Madhya Pradesh,Dhar,01-10-2004,8.178181818
Madhya Pradesh,Dhar,01-01-2005,9.7284375
Madhya Pradesh,Dhar,01-04-2005,13.13004063
Madhya Pradesh,Dhar,01-07-2005,7.6465625
Madhya Pradesh,Dhar,01-10-2005,9.130625
Madhya Pradesh,Dhar,01-01-2006,10.38733333
Madhya Pradesh,Dhar,01-04-2006,13.23666667
Madhya Pradesh,Dhar,01-07-2006,6.327333333
Madhya Pradesh,Dhar,01-10-2006,6.633666667
Madhya Pradesh,Dhar,01-01-2007,8.999
Madhya Pradesh,Dhar,01-04-2007,12.25133333
Madhya Pradesh,Dhar,01-07-2007,6.119666667
Madhya Pradesh,Dhar,01-10-2007,7.774333333
Madhya Pradesh,Dhar,01-01-2008,9.210689655
Madhya Pradesh,Dhar,01-04-2008,10.40827586
Madhya Pradesh,Dhar,01-07-2008,7.573793103
Madhya Pradesh,Dhar,01-10-2008,8.34137931
Madhya Pradesh,Dhar,01-01-2009,11.04793103
Madhya Pradesh,Dhar,01-04-2009,13.64689655
Madhya Pradesh,Dhar,01-07-2009,5.940344828
Madhya Pradesh,Dhar,01-10-2009,6.126551724
Madhya Pradesh,Dhar,01-01-2010,9.661034483
Madhya Pradesh,Dhar,01-04-2010,8.454137931
Madhya Pradesh,Dhar,01-07-2010,5.463103448
Madhya Pradesh,Dhar,01-10-2010,5.796551724
Madhya Pradesh,Dhar,01-01-2011,8.129655172
Madhya Pradesh,Dhar,01-04-2011,13.17137931
Madhya Pradesh,Dhar,01-07-2011,6.151724138
Madhya Pradesh,Dhar,01-10-2011,7.14862069
Madhya Pradesh,Dhar,01-01-2012,7.4625
Madhya Pradesh,Dhar,01-04-2012,10.019
Madhya Pradesh,Dhar,01-07-2012,3.95
Madhya Pradesh,Dhar,01-10-2012,8.276
Madhya Pradesh,Dhar,01-01-2013,8.693666667
Madhya Pradesh,Dhar,01-04-2013,11.24322222
Madhya Pradesh,Dhar,01-07-2013,4.224222222
Madhya Pradesh,Dhar,01-10-2013,6.240444444
Madhya Pradesh,Dhar,01-01-2014,8.08673913
Madhya Pradesh,Dhar,01-04-2014,10.73195652
Madhya Pradesh,Dhar,01-07-2014,5.973478261
Madhya Pradesh,Dhar,01-10-2014,7.07326087
Madhya Pradesh,Dhar,01-01-2015,9.213695652
Madhya Pradesh,Dhar,01-04-2015,11.68913043
Madhya Pradesh,Dhar,01-07-2015,5.826956522
Madhya Pradesh,Dhar,01-10-2015,8.054347826
Madhya Pradesh,Dhar,01-01-2016,9.86
Madhya Pradesh,Dhar,01-04-2016,9.423478261
Madhya Pradesh,Dhar,01-07-2016,5.141956522
Madhya Pradesh,Dhar,01-10-2016,6.655652174
Madhya Pradesh,Dhar,01-01-2017,8.008888889
Madhya Pradesh,Dhar,01-04-2017,11.47111111
Madhya Pradesh,Dhar,01-07-2017,7.117777778
Madhya Pradesh,Dhar,01-10-2017,7.663555556
Madhya Pradesh,Dhar,01-01-2018,9.277608696
Madhya Pradesh,Dhar,01-04-2018,7.159782609
Madhya Pradesh,Dhar,01-07-2018,7.166956522
Madhya Pradesh,Dhar,01-10-2018,4.41
Madhya Pradesh,Dindori,01-01-1996,3.334
Madhya Pradesh,Dindori,01-04-1996,4.957
Madhya Pradesh,Dindori,01-07-1996,2.194
Madhya Pradesh,Dindori,01-10-1996,3.044
Madhya Pradesh,Dindori,01-01-1997,2.944
Madhya Pradesh,Dindori,01-04-1997,5.463
Madhya Pradesh,Dindori,01-07-1997,2.765
Madhya Pradesh,Dindori,01-10-1997,1.946
Madhya Pradesh,Dindori,01-01-1998,2.968333333
Madhya Pradesh,Dindori,01-04-1998,4.908333333
Madhya Pradesh,Dindori,01-07-1998,2.120833333
Madhya Pradesh,Dindori,01-10-1998,9.879166667
Madhya Pradesh,Dindori,01-01-1999,3.438
Madhya Pradesh,Dindori,01-04-1999,5.193
Madhya Pradesh,Dindori,01-07-1999,1.39
Madhya Pradesh,Dindori,01-10-1999,2.896
Madhya Pradesh,Dindori,01-01-2000,3.775454545
Madhya Pradesh,Dindori,01-04-2000,5.513636364
Madhya Pradesh,Dindori,01-07-2000,2.453636364
Madhya Pradesh,Dindori,01-10-2000,5.028181818
Madhya Pradesh,Dindori,01-01-2001,5.426363636
Madhya Pradesh,Dindori,01-04-2001,5.383636364
Madhya Pradesh,Dindori,01-07-2001,3.189090909
Madhya Pradesh,Dindori,01-10-2001,4.704545455
Madhya Pradesh,Dindori,01-01-2002,5.44
Madhya Pradesh,Dindori,01-04-2002,6.699090909
Madhya Pradesh,Dindori,01-07-2002,1.226363636
Madhya Pradesh,Dindori,01-10-2002,4.069090909
Madhya Pradesh,Dindori,01-01-2003,5.417272727
Madhya Pradesh,Dindori,01-04-2003,5.833636364
Madhya Pradesh,Dindori,01-07-2003,3.325454545
Madhya Pradesh,Dindori,01-10-2003,5.088181818
Madhya Pradesh,Dindori,01-01-2004,5.827272727
Madhya Pradesh,Dindori,01-04-2004,7.801818182
Madhya Pradesh,Dindori,01-07-2004,1.94
Madhya Pradesh,Dindori,01-10-2004,5.835454545
Madhya Pradesh,Dindori,01-01-2005,6.869090909
Madhya Pradesh,Dindori,01-04-2005,8.170909091
Madhya Pradesh,Dindori,01-07-2005,3.968181818
Madhya Pradesh,Dindori,01-10-2005,5.328181818
Madhya Pradesh,Dindori,01-01-2006,6.185454545
Madhya Pradesh,Dindori,01-04-2006,8.39
Madhya Pradesh,Dindori,01-07-2006,4.701818182
Madhya Pradesh,Dindori,01-10-2006,5.670909091
Madhya Pradesh,Dindori,01-01-2007,6.719090909
Madhya Pradesh,Dindori,01-04-2007,5.469090909
Madhya Pradesh,Dindori,01-07-2007,1.901818182
Madhya Pradesh,Dindori,01-10-2007,3.548181818
Madhya Pradesh,Dindori,01-01-2008,3.797
Madhya Pradesh,Dindori,01-04-2008,5.521
Madhya Pradesh,Dindori,01-07-2008,1.954
Madhya Pradesh,Dindori,01-10-2008,3.228
Madhya Pradesh,Dindori,01-01-2009,3.488
Madhya Pradesh,Dindori,01-04-2009,4.974
Madhya Pradesh,Dindori,01-07-2009,2.384
Madhya Pradesh,Dindori,01-10-2009,3.405
Madhya Pradesh,Dindori,01-01-2010,3.788
Madhya Pradesh,Dindori,01-04-2010,5.645
Madhya Pradesh,Dindori,01-07-2010,2.326
Madhya Pradesh,Dindori,01-10-2010,2.01
Madhya Pradesh,Dindori,01-01-2011,3.291
Madhya Pradesh,Dindori,01-04-2011,6.352
Madhya Pradesh,Dindori,01-07-2011,1.983
Madhya Pradesh,Dindori,01-10-2011,2.735
Madhya Pradesh,Dindori,01-01-2012,4.326153846
Madhya Pradesh,Dindori,01-04-2012,5.804615385
Madhya Pradesh,Dindori,01-07-2012,3.95
Madhya Pradesh,Dindori,01-10-2012,3.029230769
Madhya Pradesh,Dindori,01-01-2013,4.044666667
Madhya Pradesh,Dindori,01-04-2013,5.8424286
Madhya Pradesh,Dindori,01-07-2013,1.877333333
Madhya Pradesh,Dindori,01-10-2013,3.184666667
Madhya Pradesh,Dindori,01-01-2014,3.7921875
Madhya Pradesh,Dindori,01-04-2014,5.3584375
Madhya Pradesh,Dindori,01-07-2014,2.46375
Madhya Pradesh,Dindori,01-10-2014,3.464375
Madhya Pradesh,Dindori,01-01-2015,3.68625
Madhya Pradesh,Dindori,01-04-2015,5.17375
Madhya Pradesh,Dindori,01-07-2015,2.93625
Madhya Pradesh,Dindori,01-10-2015,3.254375
Madhya Pradesh,Dindori,01-01-2016,4.0675
Madhya Pradesh,Dindori,01-04-2016,6.61375
Madhya Pradesh,Dindori,01-07-2016,2.215625
Madhya Pradesh,Dindori,01-10-2016,3.6625
Madhya Pradesh,Dindori,01-01-2017,4.58625
Madhya Pradesh,Dindori,01-04-2017,5.869375
Madhya Pradesh,Dindori,01-07-2017,2.349375
Madhya Pradesh,Dindori,01-10-2017,3.661875
Madhya Pradesh,Dindori,01-01-2018,4.6625
Madhya Pradesh,Dindori,01-04-2018,7.17
Madhya Pradesh,Dindori,01-07-2018,2.0825
Madhya Pradesh,Dindori,01-10-2018,4.41
Madhya Pradesh,East Nimar,01-01-1996,6.630526316
Madhya Pradesh,East Nimar,01-04-1996,8.858947368
Madhya Pradesh,East Nimar,01-07-1996,3.196842105
Madhya Pradesh,East Nimar,01-10-1996,4.571578947
Madhya Pradesh,East Nimar,01-01-1997,6.18
Madhya Pradesh,East Nimar,01-04-1997,8.042105263
Madhya Pradesh,East Nimar,01-07-1997,1.771052632
Madhya Pradesh,East Nimar,01-10-1997,4.457368421
Madhya Pradesh,East Nimar,01-01-1998,4.867916667
Madhya Pradesh,East Nimar,01-04-1998,7.516666667
Madhya Pradesh,East Nimar,01-07-1998,5.04125
Madhya Pradesh,East Nimar,01-10-1998,4.636666667
Madhya Pradesh,East Nimar,01-01-1999,8.43375
Madhya Pradesh,East Nimar,01-04-1999,10.16208333
Madhya Pradesh,East Nimar,01-07-1999,3.333333333
Madhya Pradesh,East Nimar,01-10-1999,5.488333333
Madhya Pradesh,East Nimar,01-01-2000,7.969583333
Madhya Pradesh,East Nimar,01-04-2000,10.85416667
Madhya Pradesh,East Nimar,01-07-2000,5.564166667
Madhya Pradesh,East Nimar,01-10-2000,9.22625
Madhya Pradesh,East Nimar,01-01-2001,9.465416667
Madhya Pradesh,East Nimar,01-04-2001,12.16166667
Madhya Pradesh,East Nimar,01-07-2001,6.398333333
Madhya Pradesh,East Nimar,01-10-2001,8.702916667
Madhya Pradesh,East Nimar,01-01-2002,11.01304348
Madhya Pradesh,East Nimar,01-04-2002,12.62304348
Madhya Pradesh,East Nimar,01-07-2002,6.389565217
Madhya Pradesh,East Nimar,01-10-2002,7.03173913
Madhya Pradesh,East Nimar,01-01-2003,7.79047619
Madhya Pradesh,East Nimar,01-04-2003,11.79904762
Madhya Pradesh,East Nimar,01-07-2003,5.812380952
Madhya Pradesh,East Nimar,01-10-2003,5.318095238
Madhya Pradesh,East Nimar,01-01-2004,7.764285714
Madhya Pradesh,East Nimar,01-04-2004,11.25285714
Madhya Pradesh,East Nimar,01-07-2004,2.953333333
Madhya Pradesh,East Nimar,01-10-2004,6.397142857
Madhya Pradesh,East Nimar,01-01-2005,8.2815
Madhya Pradesh,East Nimar,01-04-2005,11.4765
Madhya Pradesh,East Nimar,01-07-2005,3.694
Madhya Pradesh,East Nimar,01-10-2005,5.691
Madhya Pradesh,East Nimar,01-01-2006,8.642777778
Madhya Pradesh,East Nimar,01-04-2006,9.672222222
Madhya Pradesh,East Nimar,01-07-2006,2.213333333
Madhya Pradesh,East Nimar,01-10-2006,4.421666667
Madhya Pradesh,East Nimar,01-01-2007,5.777368421
Madhya Pradesh,East Nimar,01-04-2007,10.20842105
Madhya Pradesh,East Nimar,01-07-2007,2.006842105
Madhya Pradesh,East Nimar,01-10-2007,5.028421053
Madhya Pradesh,East Nimar,01-01-2008,6.317777778
Madhya Pradesh,East Nimar,01-04-2008,11.22
Madhya Pradesh,East Nimar,01-07-2008,4.355555556
Madhya Pradesh,East Nimar,01-10-2008,4.611111111
Madhya Pradesh,East Nimar,01-01-2009,9.247058824
Madhya Pradesh,East Nimar,01-04-2009,8.588235294
Madhya Pradesh,East Nimar,01-07-2009,4.104705882
Madhya Pradesh,East Nimar,01-10-2009,3.954705882
